2018-08-31 10:10:41,019 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'pointInfoMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.PointInfoMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'pointRecordMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.PointRecordMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'pointRelationMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.PointRelationMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'userAddressMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.UserAddressMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'userMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'excelDao' and 'com.fuzamei.bonuspoint.dao.data.excel.ExcelDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'goodDao' and 'com.fuzamei.bonuspoint.dao.good.GoodDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'goodOrderDao' and 'com.fuzamei.bonuspoint.dao.good.GoodOrderDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'goodSubTypeDao' and 'com.fuzamei.bonuspoint.dao.good.GoodSubTypeDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'goodTypeDao' and 'com.fuzamei.bonuspoint.dao.good.GoodTypeDao' mapperInterface. Bean already defined with the same name!
